Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AMGN,CAT,CRM,GS,HD,MCD,MSFT,SHW,UNH,V,AMGN,CAT,CRM,GS,HD,MCD,MSFT,SHW,UNH,V,AMGN,CAT,CRM,GS,HD,MCD,MSFT,SHW,UNH,V,AMGN,CAT,CRM,GS,HD,MCD,MSFT,SHW,UNH,V,AMGN,CAT,CRM,GS,HD,MCD,MSFT,SHW,UNH,V
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,162.61920166015625,114.42388916015625,145.23878479003906,154.17494201660156,154.3101806640625,156.701904296875,95.99461364746094,125.3882064819336,226.65087890625,131.27737426757812,165.2802141162177,114.93610216477344,145.91500052323283,154.8823179581761,154.67263239614357,157.160197075991,96.76595663170136,126.10056126211303,228.3503499102468,132.26362903946202,162.52003756684798,112.10589547679311,143.8962771430912,150.1894480906601,152.66187791705005,156.243611517759,95.25148939073038,123.12819348670804,224.86917880734873,130.84647406117833,164.85875410977803,113.13032148602747,144.94044807138,150.55176452363872,153.2573390369304,156.87484272768842,95.85351283322605,124.8428950740478,225.30774792203349,131.1720453787969,3378600,4482300,5815500,3361700,3871400,1886200,28437100,1699200,4955500,8666700
2019-01-15,164.7678680419922,113.4602279663086,148.36134338378906,155.2015380859375,152.29083251953125,156.5289764404297,98.77899932861328,120.23146057128906,234.70054626464844,131.50717163085938,165.27197325620872,115.56118089918262,149.02762012340133,155.27055263196962,153.45586653091382,158.42268339250444,98.81662670055537,120.87447726610543,234.74624768961723,131.87103771996019,162.0076785719202,112.47919950803437,144.99017336376042,152.1735857584795,151.1948388287138,156.28685998206333,95.83472027015948,116.94072637677006,225.68239198556844,129.5059373623026,162.22255094479084,114.6930178733446,145.5371214855424,153.8299085368931,151.95426918683546,156.9180912346358,96.42734240738814,119.14715762652226,228.42347366960368,131.1433201525074,2859800,3224100,5350400,2911800,5016100,3860200,31587600,7717500,5325600,7594900
2019-01-16,164.36293029785156,114.30235290527344,147.71493530273438,170.01341247558594,152.78265380859375,155.0849151611328,99.12703704833984,121.96507263183594,238.89434814453125,131.50717163085938,165.64385464970104,115.04897367489936,148.9579922400855,170.93645388351857,153.5507089023304,156.9699665560031,99.95482485337743,122.36222807359036,239.56135458688084,132.9721914170037,163.2968783232726,113.06956293628501,146.97905530720482,160.11005733701035,151.76433919428405,154.90332122583868,98.73196041958309,119.95407370781639,235.88831593333862,131.2486490408919,164.70175780825406,113.52099819448327,148.32154769512312,161.31777875762583,152.82580563437213,156.4597935485133,99.01416211251629,119.95407370781639,236.39998217710414,132.52215113124706,3302400,3636900,3936800,15194200,4075400,3375600,29853900,3243900,6069400,7258000
2019-01-17,166.86691284179688,116.80264282226562,148.9878387451172,171.74737548828125,150.91001892089844,156.60678100585938,99.8231201171875,124.35749053955078,237.35020446777344,131.4497528076172,167.37101803001013,117.98334501831167,149.8828336654607,172.3598713038861,151.419189525946,156.60678100585938,100.30285288761121,124.92171829175837,239.15018218772107,132.05300154632408,163.61089040742405,112.13193494504831,146.86966487986012,166.34711607346145,148.43325887325614,154.80819235724806,98.5438183760184,120.7294948383131,235.63248371921128,130.78905459108148,163.94145842175755,113.26922634217995,147.71493448817682,169.03861731797286,150.16785209980847,154.99842858316362,98.76957539602286,121.34728988619557,238.46491190678242,131.1529207650002,2440200,6878500,3743200,8177000,6499200,3061000,28393000,2452200,3583600,5864900
2019-01-18,168.48666381835938,119.35401153564453,151.6628875732422,174.72352600097656,154.97467041015625,157.86927795410156,101.31878662109375,125.61830139160156,242.58572387695312,132.61790466308594,168.858541799142,120.33260527037221,152.41867591361475,175.12035624534934,155.37163568143006,158.46591362232454,101.49751484486087,126.80976776153238,243.28014014492936,132.71366350714197,166.13967506188447,116.78518964964468,149.40550706722178,169.86674871715093,152.04051686935316,156.4598038697067,99.62559793232268,124.76724161688004,237.94417125955854,130.83689828318063,168.0321406819005,118.04338921277439,150.98667187294578,172.86018640159097,152.730906712371,158.2756773706507,101.08362092737381,125.26210958042249,239.93601721549393,132.43597162582842,3095000,6122400,6151200,5650900,6371100,3498000,37427600,4287600,4844800,10263500
2019-01-22,166.9164581298828,115.54447937011719,148.12266540527344,170.53102111816406,152.84307861328125,159.5986785888672,99.40921783447266,124.18096923828125,242.7593231201172,132.18699645996094,168.1560595383934,117.90359710095905,150.53917604373683,173.80051753236177,154.1289293610712,160.385550458282,100.74495692317063,125.76014016959493,244.41310677074657,133.59456648431197,165.92477952504984,114.60956229462252,146.58127172876027,169.01274070773655,151.33285679265296,157.59255577059486,98.63787483625552,123.04623727655341,240.97760894530825,131.16243252477864,167.44535422645222,117.89485108530785,149.50494414797106,172.96373432323006,153.17101670812053,157.59255577059486,100.41572646844728,124.48986312377225,241.26999767166973,132.04335821846334,3173100,5188700,5203300,4648500,6272700,3190300,32371300,2798700,4052700,8102300
2019-01-23,166.56942749023438,115.1775131225586,148.91822814941406,169.85818481445312,152.6532440185547,160.91299438476562,100.37811279296875,123.99816131591797,243.97445678710938,131.19117736816406,168.54452589695083,116.63667125737238,149.96239906106183,170.88475495608705,153.6629337500349,160.98217238704737,100.68853319690176,125.07930439841904,246.21301727668242,133.07751259860498,165.3876798011828,113.71834165540312,146.82988632611855,167.81367957776823,150.61660118798764,159.2008817099454,99.0894023496838,122.28344521425713,240.91360551208618,130.36770100050583,166.92478657112946,116.24347383664117,148.89833498874427,170.41892315193405,152.39434617682076,159.7802326354059,99.82312526171273,124.41107316035648,244.6414631580403,132.87643948471927,1917500,3123600,3335400,3410700,4910400,2530700,25874300,2224200,2971100,5465800
2019-01-24,166.08187866210938,115.97260284423828,146.05422973632812,170.634521484375,152.99842834472656,162.01983642578125,99.89838409423828,123.01155090332031,243.16136169433594,131.85191345214844,167.26362652808064,116.19978592458999,149.664072350371,172.25631685819454,153.2055492462934,162.4608445965422,100.65091718687117,124.45833651813024,245.0161591931337,132.4455921467342,165.06540854251318,114.63576907270858,145.70618285853993,168.87468388823658,151.28109860356432,160.78331411453692,99.08941353149852,122.43787234284133,241.4527585653603,130.72203476217462,166.61077501643982,114.81926207358187,149.11712420066198,169.27151414247973,152.74816877741281,161.5788414493768,100.51922497216353,123.72390560366105,243.77352099150826,131.28697410716154,2390800,3943600,6734700,2631800,3860100,3214200,23164800,1858800,2927300,4924800
2019-01-25,164.26376342773438,119.5811996459961,148.90829467773438,173.1707763671875,155.6823272705078,159.10580444335938,100.81082916259766,123.82160949707031,244.91563415527344,132.7807159423828,167.12310440284386,119.60741102989378,149.0574554531998,173.55897163847146,156.08793085329413,163.79250644744403,101.47869888017982,125.68762661717453,247.0719662184314,133.95847404049522,162.7018657271426,116.98616598139088,146.73045631172226,172.03205619736505,154.1375915165607,159.04526872794224,99.89838511091763,123.70814065011497,242.7684758374606,131.85191044551516,166.8917130849696,117.7550687953011,147.70500878418073,172.38575078009876,155.14728133921201,163.23045317688198,100.8766752706216,124.52136772072154,245.6009045674412,133.09670267324262,4383600,6417400,4600800,3275000,4501800,4405600,31225600,2723700,2809100,9756300
2019-01-28,158.62770080566406,108.66807556152344,146.5116729736328,172.29086303710938,155.19039916992188,158.75991821289062,98.8448257446289,125.13603973388672,243.7461395263672,130.2145233154297,161.12343585010345,111.66503241693474,147.37683579528402,172.5928000152507,155.32847975680153,158.86367863967345,100.16175479350925,125.13603973388672,243.89233391312501,131.66995854496884,157.0244805309556,107.60210159747477,145.28850912680943,170.03069271298435,153.10197967370271,157.22938594605654,98.44974918297059,122.61756171406041,241.772557130729,129.08463020195217,161.12343585010345,110.95729177988666,147.34700364102264,170.7984613991841,154.44823247555559,158.29296990365296,99.954807877397,123.09352785692417,243.86492420834094,131.66995854496884,4186200,17421400,4054700,2369600,4091400,4138700,29476700,2150400,2837300,9857200
2019-01-29,158.7599334716797,110.55535125732422,144.3736114501953,172.9637451171875,155.06959533691406,157.52337646484375,96.83182525634766,127.02729034423828,244.26693725585938,129.26658630371094,160.04911731339263,112.18052333351253,147.17795545248964,174.23185941374436,155.4665605983546,158.8636724339817,98.7413694802208,127.11555194687642,245.28115203993414,130.88481479589998,157.67734992793052,109.75150456717087,143.8366174784987,170.69493965979228,153.68881568508192,156.4857326544765,96.1075109238313,124.5876080557203,242.53092432754136,128.41438494880546,158.81777499797118,109.75150456717087,146.25312828622427,171.66975201157263,154.4396207110076,158.48319995816374,98.65670610130262,124.97531269245184,243.0425907088619,130.78905592470738,3182100,8550800,3915100,2694100,3686900,3666700,31490500,2018100,2173000,7457700
2019-01-30,152.76853942871094,113.68338775634766,148.3314971923828,174.67178344726562,157.21839904785156,157.17745971679688,100.06770324707031,127.73018646240234,247.03533935546875,131.75613403320312,156.81790061178992,114.76684040901144,148.8585521033047,175.37053750264343,158.96163019591356,162.382975249897,100.06770324707031,129.13284894138914,248.9266918392569,132.04338134501634,148.46298325937542,110.36314166933074,145.26860317428836,172.2304486121221,155.14724297528878,154.4968684585891,98.13934886768241,126.21721502308293,244.12980033857806,129.75488522616516,156.0989355413365,111.7786162642281,146.37243830686774,173.30877602182278,155.7427039673751,158.17186536729298,98.41214193316105,126.55133069155409,246.41403438652037,130.31983903114386,8089100,7181600,4653400,2773300,5197700,9489900,49471900,3128400,3659000,8078100
2019-01-31,154.62796020507812,116.34829711914062,151.12588500976562,170.815673828125,158.38343811035156,154.59201049804688,98.23341369628906,132.86485290527344,246.88002014160156,129.276123046875,155.03290141426035,116.50556537345973,152.5280568173043,174.5596363849399,159.36723925445415,157.24666206833018,98.9765381483494,134.80966671764378,248.28708819945547,129.96554583176967,151.98347835400068,112.74844597634237,147.883998117516,169.90125434299588,156.2518667701143,152.94042022955924,97.05758522974183,125.1360410927072,245.774430817082,127.63875489081163,152.70244350776187,113.86685578051896,148.1922737970385,172.61864715825712,156.6315818025907,155.86312832831166,97.64079873275674,126.08165353025639,247.13585323245823,128.68245910850683,4397900,6643300,8615900,5604500,5138000,10440100,55636400,5006700,4055100,20095700
2019-02-01,154.5948486328125,114.38238525390625,155.0042266845703,169.54757690429688,159.1083526611328,152.81069946289062,96.68131256103516,131.44644165039062,245.5278778076172,134.19786071777344,155.2229088837668,116.95993989444095,155.08378415133393,172.221834262566,159.78147911412609,156.07064166452835,97.92298705599028,135.0618337916319,246.1400651188219,134.38937845926444,153.3469749918697,113.68338399570868,150.23090007103494,169.54757690429688,157.77936312186395,152.6031654710844,96.27682730709668,130.62690890118193,243.07003846653544,129.51553830906371,154.13205345803237,116.23472725564073,151.55349933062882,170.8070691657004,158.8149412673851,155.2578166895629,97.62197527468864,133.33136120201,245.29945428434738,129.6400219188824,2488900,5646700,5959200,3174200,4513100,6529200,35535700,2394600,3946800,13248300
2019-02-04,153.85935974121094,114.35615539550781,156.84396362304688,170.56552124023438,160.88607788085938,153.5284423828125,99.46568298339844,132.0579833984375,245.06179809570312,135.490478515625,154.65271039194434,114.73186067833232,158.01740216529438,170.60002192632194,160.88607788085938,153.72732092517717,99.52212763184161,132.30699746574243,245.50038114317684,135.5096332043041,152.29746207528405,113.67463294527987,154.54679668007677,168.03791489028217,158.650952799598,151.89414974744372,96.67191330449832,130.14469597586827,241.46184241338773,133.26900217274053,154.50396423798978,114.35615539550781,155.153409112232,168.90921188131978,159.04793117700783,153.3036105403197,96.76598532634104,132.16200138494818,245.15317304939194,133.853095986107,2930900,4541700,5264700,2400200,3050200,4533800,31315100,2223000,3398900,11882700
2019-02-05,155.61962890625,115.33475494384766,158.10690307617188,170.815673828125,160.8515625,153.54574584960938,100.8578872680664,132.96255493164062,243.32586669921875,136.4767608642578,156.23942988969685,115.4221350911345,158.99195900657782,171.9543938261032,161.36935808761768,155.1454429400636,100.90491611170776,132.98147121899152,248.60701733339047,136.87892174377436,153.47925253645226,114.11151287586351,156.94340360635968,169.82361793309073,159.3844925592016,153.2430936786372,99.672649887292,131.29197693813444,242.89642936894307,135.80649273173023,153.87592163509092,114.13772425358184,157.46050436580853,170.91056716128983,161.2830544336518,153.66680407912676,99.76671475126382,132.04216428515787,246.80703889164744,135.9692710917191,4933300,3614500,4575600,2601000,4135200,4495900,27325400,1850400,3597000,8455700
2019-02-06,157.644287109375,114.05909729003906,157.25169372558594,169.6165771484375,159.410400390625,152.3437957763672,99.73846435546875,132.7166748046875,246.24046325683594,135.4809112548828,158.5615929384207,115.42215583809306,158.2163072091844,171.72147427295675,161.11047986922512,153.52845118337112,100.65090831745765,133.2745825261452,246.63334487346458,136.3714070516428,155.45432899087388,113.90182899546035,154.21863149231427,168.93508004492963,158.84082780865847,152.17951282851837,99.26813300819092,132.41092648270725,242.11057758469354,135.05959575978255,155.61960670757333,114.69694314873992,158.11685657568583,170.09966570229255,161.11047986922512,153.52845118337112,100.65090831745765,132.41092648270725,242.256771929334,135.93095147821748,3322400,3098200,4205100,2063100,3072500,3965200,20609800,1495800,2570000,6146900
2019-02-07,152.2478485107422,112.52130126953125,154.06944274902344,166.5541534423828,158.84947204589844,151.56558227539062,99.02356719970703,131.7899932861328,245.7836456298828,134.21702575683594,157.5698728219085,113.97172659911094,156.1876166395649,168.97823148036005,159.58300054894696,152.4129899893699,99.32457900074046,132.7797436745233,247.22726964392635,135.0692271734332,150.9586650037895,111.28058032462808,152.50817111618127,164.81157257126517,157.45142900415792,150.72681686662983,98.10172169884292,130.9137261954272,244.19382725380444,133.29780481415415,157.5698728219085,112.96690808808573,155.09373563209138,168.4606290312987,158.56468574421223,152.1881713044576,98.94831963196425,132.05792352830824,245.454729228097,133.97764317227768,4188100,3682100,4545500,2948800,2793400,4176300,29760700,1401600,2458200,10675300
2019-02-08,153.7106475830078,112.3640365600586,155.79978942871094,165.346435546875,159.2550811767578,151.10723876953125,99.39984130859375,132.70408630371094,239.29640197753906,134.4180908203125,153.7519701715391,112.3640365600586,155.8296215826153,166.16596187166684,159.2896079151403,151.72982758996696,99.50331479588684,132.91526767201353,245.5095365824158,134.43723090409722,151.57027116185304,110.57284988102741,151.8617933729801,162.37025407095808,157.68445695075792,150.8045866616358,98.07351042635483,130.81286163124884,237.85277803432726,132.63708410801908,151.57027116185304,111.38543606556865,152.060679457021,165.38957128253318,157.96924328599746,151.12453656853077,98.19579401284302,131.7048850359497,244.4130928628134,132.79986248469496,2601000,3135000,3018700,2757500,2792300,4051600,21461100,1531500,4547000,5950700
2019-02-11,153.53707885742188,112.65235137939453,159.0218048095703,165.05311584472656,157.85702514648438,150.68353271484375,99.0047607421875,133.55511474609375,234.94725036621094,134.8202362060547,154.6279345329416,113.6484371472452,160.60296972421966,166.76981789903834,160.01448505691866,152.1016488027145,100.25584400176223,133.63076545489375,238.63855345010492,136.24694665342102,153.30568752198715,112.44266033971208,156.6948056701955,164.82882847188853,157.71031945274567,150.60571240867918,98.74137630368497,132.18712541734698,234.21627855475407,134.4850948386771,154.3634800867979,112.66983007681465,157.32129610062032,166.3902445271763,159.65203337213651,151.5309533631526,99.89838754091934,133.30295533602532,238.6294354725216,135.26069185436603,2867300,2648100,7125500,2056500,3729200,3216400,18914100,1267500,4856200,7600100
2019-02-12,155.71878051757812,115.92018127441406,161.88580322265625,167.77914428710938,160.10076904296875,150.4327850341797,100.54743194580078,137.8199005126953,240.7583465576172,135.95970153808594,156.15678477844943,116.69781670070529,162.48247669161694,168.77982224584846,160.8601858838021,151.5655468882032,100.78259761265441,138.0531437490801,241.21519351503204,136.73529856641542,154.06597802784378,113.58727499554035,159.1411386483177,166.493773113448,158.3748013267559,150.2857867136318,99.22110131662338,133.87039199740195,234.74625286687717,135.25112401787467,154.80974671415362,113.81444474588885,160.35436357424425,166.53690884792644,158.65094931394384,151.14183653296095,99.84193494523991,134.27699851774364,236.84773771749525,135.7681838331778,2412400,4505600,5631700,2392900,3773200,4692800,25056600,2229000,4327900,6090000
2019-02-13,156.17327880859375,116.2958984375,159.50906372070312,167.95166015625,162.59481811523438,150.5884552001953,100.47218322753906,136.79544067382812,241.03240966796875,137.39598083496094,157.1153755730464,117.35312636324907,162.66146953791463,171.47994443570832,162.82781431351384,151.02946344271143,101.38462721784958,138.40613881986565,243.30752615674405,138.55458391815827,155.69396464985394,115.72795407056786,159.37979611465343,167.8740237385235,160.4459832211328,150.24257828332966,100.37811839050116,136.46763048678318,240.43851428362908,136.80230231747555,156.3716196152765,117.25701352160458,162.5321867578297,169.01273068804298,160.77392135394345,150.45875465496033,101.12124280346862,137.76311487578107,240.77657652315835,136.82145700791,2166000,3189600,5296000,2757300,4146900,5283000,18394900,1233000,3066400,6885600
2019-02-14,155.46543884277344,115.87651062011719,158.58424377441406,166.08827209472656,161.99073791503906,152.0757293701172,100.55686950683594,136.0988311767578,242.43038940429688,137.31930541992188,156.3981735301594,116.42697638834045,159.5488572369334,167.46853621335129,163.04356631601877,152.5686177648608,100.92372747851829,137.57083861316363,244.02023574589256,137.626242322972,154.6992725438598,114.69695825836519,155.83957933384409,163.42265034334642,160.51502943114738,149.94856154637338,99.39044947319691,135.68275944004276,240.03651585572936,136.59030283219977,156.22328180521706,115.14256515071467,158.58424377441406,165.81222716890613,161.80950547494697,150.3981988393403,100.0018746415417,136.39512862139105,240.52077250575465,137.146641519999,2611500,2877500,5061100,2865000,2600600,4428800,21784700,1430700,3015300,6314000
2019-02-15,156.8478240966797,119.00453186035156,158.1665802001953,171.23838806152344,166.02951049804688,155.6210174560547,101.79852294921875,138.4313201904297,247.72972106933594,138.9978485107422,157.48075326917817,119.04822194771836,160.3245253925074,171.5748256777873,166.22799315401184,155.6296597592843,101.87377769088145,138.53849804216048,247.72972106933594,138.9978485107422,154.8907732428546,116.80268211402401,157.21190572054638,166.58001904199674,163.14714676394166,153.06148390399417,100.98955241806276,136.91834926973263,243.60895449559888,137.95232272216614,156.6229797187045,117.16966818203095,160.09580714675127,166.6749123780289,163.85478687864347,153.29495803475402,101.5069197961348,137.2524648236743,244.6779881505988,138.6525354955131,3314600,5217500,5282000,3065400,4997900,4648600,26606900,1247400,3673700,6536000
2019-02-19,155.70692443847656,118.655029296875,159.7178955078125,171.3850860595703,165.97769165039062,154.99839782714844,101.7514877319336,137.91758728027344,247.07192993164062,138.5470428466797,156.95611085946834,119.68604595643691,160.5830582541621,171.7215237682033,166.71985831583612,157.28986119231888,102.21241764568279,139.0207922314103,248.9724006600968,138.96909377489735,155.60699359115927,117.95602794628053,158.256059380097,168.74534201288395,165.0715559404263,154.9205775304491,101.3846298343371,136.48339775755315,246.03945153421594,138.1441800432676,156.38980640744705,118.26184520352243,158.77317529901185,169.651139894028,165.44264585719353,156.6067499307022,101.39403847128983,137.1138108931324,247.7663461034421,138.52785472187412,2267500,3881300,3883200,2558200,3828400,4765400,18038500,1780800,2486700,8406700
2019-02-20,155.66529846191406,122.59564208984375,157.65939331054688,171.32467651367188,165.56349182128906,156.07066345214844,101.22246551513672,138.45973205566406,246.2496337890625,138.82518005371094,157.58072038050187,122.92767076503647,160.59301986860942,171.92853727415766,166.03812250445858,156.44248039572588,101.96876359530594,139.72999476629897,247.2364108596017,138.93069276696232,155.2988683739811,119.12685969929232,156.336794061308,170.3843649403683,164.9248788970389,155.07624444623642,100.41004012190625,137.8608316702499,245.0344053766112,137.66455484419393,155.89015559903342,119.17054978797714,159.43945937062134,171.4368136214338,166.0294974046507,155.18866035678573,101.89318746399692,137.9806204046732,245.97550890900175,138.4606935648638,3046400,6199000,7047200,2266000,3970100,3707400,21607700,1489500,2802800,5283100
2019-02-21,154.4827117919922,121.34618377685547,158.7433624267578,169.392333984375,165.53759765625,158.0767822265625,103.35746002197266,138.59523010253906,243.40809631347656,138.12496948242188,156.0650094174215,123.1810474434353,159.58863211664416,172.05795676931845,166.01222832308355,158.5350750044966,103.42358734504347,138.89783293885304,246.64258115054338,139.11294552379212,153.85811861763102,120.93552095645225,156.42630226382883,168.26224871612138,164.49338121941634,155.99283917559026,100.95797154472923,137.3155023341641,242.22030516795485,137.3384174919144,155.22389518393885,122.1063406292712,156.82407445035932,171.64388263844842,165.563486122874,156.03607708177125,100.98631079642564,138.73706616400037,246.21314381939686,138.4606957488577,2947600,4051100,4463000,2785900,3094200,4391000,29063200,1673100,2554300,8573400
2019-02-22,156.1483154296875,121.17138671875,160.41403198242188,169.081787109375,166.02951049804688,158.38809204101562,104.8311538696289,139.00926208496094,244.05674743652344,139.91867065429688,157.2809117192328,122.05388088058906,160.81181936323185,170.59144592285156,166.15895284583004,158.59562609419916,105.04842626070558,139.5970623046744,245.2263023163517,140.31194664857966,154.74089658010007,120.51607560800075,159.3101966584844,168.3916547334354,165.36500905387788,157.37638827116677,103.7447702922335,138.15602376735848,242.99688712319445,138.52783187838656,154.80752138623595,121.25876686645204,159.5787012437765,169.59938968212478,165.42542426157158,158.22379589820673,103.9620498906475,138.82280878267247,243.49940758009566,138.52783187838656,2774100,3485000,4175000,2626600,3321600,3073500,27763200,1050900,3191100,9680800
