Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2023-02-17,151.02691650390625,78.5,97.19999694824219,254.01991271972656,21.370487213134766,151.4724206020355,79.6500015258789,97.94000244140625,256.0181306443046,21.72219826611611,149.3438926296166,77.37000274658203,95.6500015258789,251.99216566482698,20.957825285879114,150.8289163610091,79.5999984741211,97.80000305175781,255.32910759019907,21.613288266361437,59144100,47826600,60029400,30000100,465888000
2023-02-21,146.99758911132812,76.7699966430664,94.58000183105469,248.7143096923828,20.63808822631836,149.78944181785107,78.45999908447266,95.61000061035156,251.49016824327242,21.47640004274012,146.92829583835442,76.44999694824219,94.2699966430664,247.6512158869296,20.601117866588783,148.7004180444314,77.1500015258789,95.33999633789062,250.49597073877874,20.982805051800373,58867200,44045600,56580400,28397400,410015000
2023-02-22,147.42327880859375,76.61000061035156,95.79000091552734,247.57244873046875,20.737009048461914,148.4528887502369,78.12999725341797,97.01000213623047,250.35814511839848,21.08672289537773,145.69075089528818,75.91999816894531,94.80000305175781,246.42076761233298,20.40428148237051,147.3836697109664,76.93000030517578,95.0999984741211,250.1120590242694,20.690048547419124,51011300,50286800,59534100,22491100,513184000
2023-02-23,147.9084014892578,79.75,95.81999969482422,250.7814178466797,23.644624710083008,148.83901905408,81.79000091552734,96.43000030517578,252.81900287001184,23.86844224060142,145.7699781624684,77.97000122070312,93.66999816894531,246.55857211355595,23.00614795090794,148.5915150254123,80.62999725341797,96.12000274658203,251.55904328555934,23.42080908535159,48394200,76391300,48467000,29219100,1117995000
2023-02-24,145.24525451660156,78.08999633789062,93.5,245.3182830810547,23.26693344116211,145.72045796846467,78.80999755859375,94.13999938964844,247.07041470084704,23.45478114392296,144.26513323484133,76.94000244140625,92.31999969482422,244.21582229194536,22.928212208347944,145.64125487541327,77.75,93.52999877929688,246.04670325666007,23.205984468564843,55469600,46700000,57053800,24990900,589716000
2023-02-27,146.44314575195312,78.7699966430664,93.76000213623047,246.2436065673828,23.48175811767578,147.68066559008122,80.12000274658203,94.77999877929688,248.86196635972186,23.86044752352484,145.97783708430148,78.52999877929688,93.13999938964844,245.48565714962064,23.43479762020704,146.23525087875586,79.63999938964844,94.27999877929688,248.50760176361655,23.65062037481705,44998500,45617300,47470300,21190000,452994000
2023-02-28,145.93826293945312,78.58000183105469,94.2300033569336,245.5151824951172,23.196990966796875,147.59158785522064,80.13999938964844,94.69000244140625,247.5527826462789,23.805493492684064,145.36405184371336,77.41999816894531,92.91999816894531,244.83598244472995,23.18699892583366,145.58185657335414,77.87000274658203,93.13999938964844,245.17067096137697,23.352863375406507,50547000,44220100,43959300,22491000,455963000
2023-03-01,143.8592071533203,78.29000091552734,92.16999816894531,242.4145050048828,22.67941665649414,145.76003585720164,80.29000091552734,94.68000030517578,247.00153859615037,23.236960375063273,143.5621993638043,77.87999725341797,91.58999633789062,241.9420088680049,22.489571679600164,145.36403554214274,78.55000305175781,93.87000274658203,246.8342018468034,23.173011690631437,55479000,44266000,52299500,27565300,460026000
2023-03-02,144.45323181152344,80.44000244140625,92.12999725341797,247.17874145507812,23.294910430908203,145.24524759786468,80.91999816894531,92.2300033569336,247.46419474376637,23.360856377006066,142.46329007120497,76.6500015258789,90.38999938964844,241.76484684833787,22.413632614347023,142.93850860687647,77.56999969482422,91.41000366210938,242.69013305703822,22.46958842521254,52238100,60108600,55509400,24808200,389415000
2023-03-03,149.52212524414062,81.5199966430664,94.9000015258789,251.2932586669922,23.870441436767578,149.60132834219667,81.62999725341797,94.94000244140625,251.61809409992222,23.88043347879256,145.85906882111533,79.33999633789062,92.66000366210938,247.45432176855098,23.111063394953373,146.56197176838737,80.4000015258789,92.73999786376953,248.24180024051145,23.300908381853713,70732300,54536200,55759600,30760100,412393000
2023-03-06,152.29415893554688,81.16000366210938,93.75,252.84854125976562,23.534717559814453,154.73949959731118,83.30000305175781,96.55000305175781,256.0476605602481,24.22814773094674,151.92785785960842,81.04000091552734,93.73999786376953,251.97247534442963,23.467771069999735,152.25454983701871,82.02999877929688,95.19000244140625,252.41542732051573,23.87144155642439,87558000,54541300,52112400,24109800,437429000
2023-03-07,150.08642578125,82.11000061035156,93.55000305175781,250.1710968017578,23.272886276245117,152.49215731620518,84.8499984741211,95.08999633789062,253.6556840204827,24.10934295943223,149.62111707090608,80.66999816894531,92.77999877929688,249.4230005440184,23.22591589464523,152.16545023619062,81.06999969482422,94.05999755859375,252.287431030039,23.584684063816997,56182000,70959000,49100700,21473200,515154000
2023-03-08,151.34371948242188,85.37000274658203,93.91999816894531,249.72816467285156,24.165306091308594,151.93773504020743,85.7699966430664,94.16999816894531,250.55501034221174,24.184294766581292,150.31410963622918,82.27999877929688,92.18000030517578,246.88341003286706,23.408797420933155,151.28432094793195,82.79000091552734,93.5999984741211,250.06283815522548,23.471756258943316,47204800,69529800,44899100,17340200,513573000
2023-03-09,149.0865020751953,84.02999877929688,92.25,248.36976623535156,23.42078971862793,152.99706215582498,87.80999755859375,96.20999908447266,255.4964095052503,24.43812863634961,148.73009571987657,83.58999633789062,92.18000030517578,247.6413460307902,23.367822715310396,152.02685072996366,85.29000091552734,93.68000030517578,251.81497135817295,24.15930848577099,53833600,79496700,56218700,26653400,501257000
2023-03-10,147.01734924316406,82.66999816894531,90.7300033569336,244.69818115234375,22.950098037719727,149.43299026055394,85.44999694824219,93.56999969482422,248.83242480341704,23.611669117981997,146.1362357677826,81.62999725341797,90.25,243.72368976781968,22.711252805907186,148.71028294188977,84.47000122070312,92.66999816894531,247.14920421929136,23.393810167660668,68572400,70273600,69827500,28333900,474866000
2023-03-13,148.9676971435547,82.01000213623047,92.43000030517578,249.94471740722656,22.951093673706055,151.6110378452132,83.83000183105469,94.0199966430664,253.87225680008146,23.28287892325679,146.2253488070177,78.5199966430664,88.12000274658203,241.88293471762614,22.282529164620772,146.33425116280637,81.38999938964844,89.97000122070312,243.52678799195508,22.737233773647205,84457100,65269100,72397100,33339700,421890000
2023-03-14,151.06651306152344,87.44999694824219,94.87999725341797,256.7071838378906,24.047382354736328,151.86842347309556,88.30000305175781,95.06999969482422,256.98279906760126,24.20328124483994,148.60138329357108,83.58999633789062,92.70999908447266,251.85435814781437,23.444773073406367,149.7695947310606,83.66999816894531,93.83000183105469,252.7304240608025,23.48075091334457,73695900,66616300,60912700,33620300,474910000
2023-03-15,151.46255493164062,89.68000030517578,96.19999694824219,261.28436279296875,24.212276458740234,151.71995365613,90.41999816894531,96.66999816894531,262.30808931293495,24.27023747433623,148.42319852737018,86.22000122070312,93.06999969482422,255.15188676906854,23.344839767755705,149.68052309089944,86.7699966430664,93.22000122070312,255.90985113280536,23.74557858510268,77167900,86177400,70731800,46028000,524486000
2023-03-16,154.2939910888672,96.5999984741211,100.04000091552734,271.8760070800781,25.524425506591797,154.89790141964556,96.69000244140625,100.98999786376953,272.2303567385306,25.5713939842159,150.1260173130943,89.0199966430664,95.61000061035156,259.15826085666214,23.878493063353094,150.64082983435895,89.72000122070312,95.75,261.05803884071196,24.01140807951341,76161100,115839200,84446900,54768800,583253000
2023-03-17,153.4524688720703,97.83999633789062,98.94999694824219,275.0553283691406,25.70830535888672,155.17510202547024,98.75,100.66000366210938,278.89426524045854,26.381867732572218,152.7396561952458,95.94000244140625,97.45999908447266,271.9940319281041,25.651341237604235,154.52168788730708,96.66000366210938,99.79000091552734,273.90366232764774,25.965138540410706,98944600,94080800,87300200,69527400,848547000
2023-03-20,155.82850646972656,96.80999755859375,97.70999908447266,267.96807861328125,25.88318634033203,156.24432646768744,96.94000244140625,98.4800033569336,273.1358865548913,26.00710639328693,152.6109545912959,92.9000015258789,95.69999694824219,265.6253342067157,25.11368573708959,153.5217825705538,96.30000305175781,98.41000366210938,272.643714369976,25.598371503799907,73641400,92008900,62388900,43466600,432747000
2023-03-21,157.6897430419922,95.93000030517578,100.61000061035156,269.4938049316406,26.18199348449707,157.80854012474336,99.45999908447266,100.8499984741211,270.6947062847507,26.37486900003482,154.97709383642948,93.63999938964844,98.0,265.30048823245505,25.36452556614579,155.7493201936468,97.0,98.13999938964844,270.57658976474096,26.163006717189962,73938300,85285300,58597300,34558700,547408000
2023-03-22,156.2541961669922,97.58000183105469,98.69999694824219,268.0271301269531,26.450820922851562,160.52116186544444,101.69999694824219,102.0999984741211,276.6401431462095,27.571093609171683,156.2343916211072,95.63999938964844,98.61000061035156,267.9188366282979,26.219969957500446,157.70952060747047,95.6500015258789,100.44999694824219,269.1197379308607,26.407847658541623,75701800,110816300,57475400,34873300,797295000
2023-03-23,157.34323120117188,100.27999877929688,98.70999908447266,273.3130798339844,27.17335319519043,159.9370833205621,102.43000030517578,101.05999755859375,276.65984491000785,27.481153869318504,156.10571123599644,98.66999816894531,97.62000274658203,270.8916009314238,26.672678890028376,157.24423866782476,100.05000305175781,100.43000030517578,273.5886950746026,27.097402305232432,67622100,84088900,57559300,36610900,564889000
2023-03-24,158.65005493164062,97.94999694824219,98.12999725341797,276.1775207519531,26.76161766052246,158.73915274100096,99.5199966430664,98.30000305175781,276.2365790138879,27.14936630609579,156.27402271003157,96.73999786376953,96.4000015258789,270.9703303661151,26.337893083217622,157.27393337455686,99.18000030517578,98.06999969482422,272.8996370155353,27.01345490097488,59196500,64712400,56095400,28172000,454920000
2023-03-27,156.69973754882812,96.61000061035156,98.04000091552734,272.0531005859375,26.513778686523438,159.1648829259014,98.93000030517578,99.33999633789062,277.0535567459473,26.982474118225998,156.2938273470206,95.43000030517578,97.08000183105469,271.20654881077553,26.347886072267784,158.34316780021032,98.0199966430664,99.06999969482422,276.1085945660647,26.81957981588118,52390300,57461400,46721300,26840200,361026000
2023-03-28,156.0760040283203,94.55999755859375,97.23999786376953,270.921142578125,26.392858505249023,156.9076288835252,96.94000244140625,98.44000244140625,271.8168996614657,26.49579229381834,154.42267925169685,92.87000274658203,96.29000091552734,267.79090429530686,25.83322250551309,156.3928163743877,96.7699966430664,98.11000061035156,271.4723730848255,26.429835146196694,45992200,59150100,38720100,21878600,356104000
2023-03-29,159.16488647460938,96.08999633789062,100.25,276.1184387207031,26.966487884521484,159.4420897633789,96.91000366210938,100.41999816894531,276.7385804574417,27.060426745627982,157.75906547972215,94.87000274658203,98.55999755859375,274.0513096115096,26.579739898813486,157.7788549243155,96.06999969482422,98.69000244140625,274.5926869792437,26.807592577809256,51305700,55326000,49783300,25087000,393694000
2023-03-30,160.7389678955078,97.87999725341797,102.0,279.6029968261719,27.365224838256836,160.84787023912273,99.52999877929688,103.04000091552734,280.00658160899906,27.481150669900916,159.65985428560523,97.25,101.01000213623047,277.07325471108254,27.084407100959258,159.91725295849392,98.0,101.55000305175781,279.7802016370314,27.2113254721655,49501700,59678500,53633400,25053400,364516000
2023-03-31,163.25364685058594,98.01000213623047,103.29000091552734,283.7864685058594,27.75897216796875,163.35265450195365,98.36000061035156,103.48999786376953,284.7412837418121,27.815934380003373,160.2935084159188,95.2699966430664,101.94999694824219,278.56945538558534,27.08740743538737,160.8182157339851,96.33999633789062,102.16000366210938,279.28803758659916,27.122384566656116,68749800,55861100,56750300,32766000,433933000
2023-04-03,164.5109405517578,96.55999755859375,102.41000366210938,282.73321533203125,27.946847915649414,164.62973762588464,96.79000091552734,103.29000091552734,283.75691174361395,27.981825044466152,162.5804125649775,94.80999755859375,101.43000030517578,279.50456732978654,27.31825649277218,162.62991638134497,96.69999694824219,102.30000305175781,282.03430927205466,27.49114453298666,56976200,50655300,41135700,24883300,398716000
2023-04-04,163.97633361816406,95.87000274658203,103.94999694824219,282.6839904785156,27.4351806640625,165.1742443629799,97.2699966430664,104.19999694824219,285.9028155833691,27.981826516516946,163.461521135219,95.20999908447266,102.11000061035156,281.1976510040957,27.289275517291117,164.93665022196166,97.04000091552734,102.75,282.7332257176792,27.947848187847303,46278300,43195900,48662500,25824300,368592000
2023-04-05,162.125,92.55999755859375,101.0999984741211,279.8884582519531,26.86355209350586,163.40212898364032,94.5,103.91000366210938,282.65446336729383,26.980474822292805,160.1845772758085,91.36000061035156,100.75,278.4907061502915,26.37786749452917,163.0952264685397,94.3499984741211,103.91000366210938,281.37482777678053,26.811585800897024,51511700,52979300,45175400,22064800,515015000
2023-04-06,163.0160369873047,92.47000122070312,102.05999755859375,287.0348205566406,27.019453048706055,163.3130448064106,92.91000366210938,102.37999725341797,287.5072866226031,27.062424408814838,160.38259082111486,90.62000274658203,99.80000305175781,277.614637849039,26.40984834215217,160.80829044689202,91.47000122070312,100.75,278.77615698093774,26.566746033983005,45390100,47778400,43808000,29770300,397654000
2023-04-10,160.41229248046875,95.4800033569336,102.16999816894531,284.8594665527344,27.561100006103516,160.41229248046875,95.80000305175781,102.19999694824219,285.0661704846128,27.603072562534653,158.48176428720794,91.0199966430664,99.56999969482422,280.2527115064888,26.651690804540983,159.80838211165943,91.31999969482422,100.95999908447266,284.68226171417155,26.805590178121808,47716900,52536300,37261200,23103000,395279000
2023-04-11,159.19456481933594,94.02999877929688,99.91999816894531,278.402099609375,27.151369094848633,160.7389872555695,96.06999969482422,101.0,281.5028083472433,27.771966381877682,158.90745173956898,92.69000244140625,99.01000213623047,277.230757468165,27.108395825863244,160.72909253457362,96.05999755859375,100.80000305175781,281.27639833215596,27.70600922833138,47644200,51935800,60417800,27276600,314378000
2023-04-12,158.50155639648438,92.33000183105469,97.83000183105469,279.0517883300781,26.477806091308594,160.441979159197,95.0,100.51000213623047,282.51669989305793,27.45017420598156,158.18474404786926,91.73999786376953,97.70999908447266,277.5457425781535,26.430835708972705,159.61036940374873,94.97000122070312,100.4000015258789,280.331454092245,27.35223823307279,50133100,53383100,56735000,27403400,446259000
2023-04-13,163.9070281982422,92.08999633789062,102.4000015258789,285.3023986816406,26.445825576782227,164.1446374499689,93.16000366210938,102.56999969482422,285.3614569468839,26.86955019882566,159.8083630212289,91.83000183105469,98.70999908447266,278.7368378636827,26.311913667556595,160.01627300479524,92.79000091552734,98.94999694824219,279.1502457203857,26.71664961365694,68445600,40572500,67925100,24222700,353615000
2023-04-14,163.560546875,91.75,102.51000213623047,281.66033935546875,26.740631103515625,164.65946521821587,92.97000122070312,103.19999694824219,283.96370179651217,26.865549967420687,162.18442526560762,90.5,101.11000061035156,279.24868340268176,26.202980206526043,162.94672669437054,91.81999969482422,102.06999969482422,282.5068611754226,26.486796261789348,49386500,38734800,51450500,20987900,395660000
2023-04-17,163.580322265625,89.87000274658203,102.73999786376953,284.2786560058594,26.984474182128906,163.73872843453088,90.69000244140625,103.7300033569336,287.0348384011463,26.988471296055224,162.39230621171848,88.30000305175781,101.58999633789062,281.68000236209434,26.415843268204867,163.4417206444433,90.2300033569336,103.16000366210938,285.3909700049731,26.547757558326303,41516200,47250800,39919500,23836200,321471000
2023-04-18,164.80796813964844,89.77999877929688,102.30000305175781,283.85540771484375,27.649044036865234,165.73858561594125,92.16000366210938,104.19999694824219,287.1923498602999,28.091757324454164,163.99614775175192,89.33000183105469,101.5199966430664,282.51671366556474,27.33924575942383,164.44166704612937,91.61000061035156,103.94999694824219,287.00532200932577,27.515132130784668,49923000,46246300,39790500,20161800,604812000
2023-04-19,165.9563751220703,89.94000244140625,104.30000305175781,283.9341125488281,27.912874221801758,166.48108235627174,90.54000091552734,105.12000274658203,284.52469507035653,27.981829688945997,163.8872303481945,88.22000122070312,101.38999938964844,280.0853229045868,27.21432842534502,164.14464415802902,88.51000213623047,101.58000183105469,281.51260405135076,27.343244422397383,47720200,37344500,58398900,17150300,358660000
